ERR2840913	ERR2840898	ERR2840915	ERR2840901	ERR2840908	ERR2840936	ERR2840926	ERR2840892	ERR2840903	ERR2840906	ERR2840893	ERR2840925	ERR2840934	ERR2840910	ERR2840940	ERR2840924	ERR2840894	ERR2840937	ERR2840897	ERR2840914	ERR2840890	ERR2840928	ERR2840922	ERR2840911	ERR2840929	ERR2840912	ERR2840888	ERR2840923	ERR2840916	ERR2840909	ERR2840939	ERR2840895	ERR2840917	ERR2840938	ERR2840896	ERR2840889	ERR2840900	ERR2840904	ERR2840941	ERR2840919	ERR2840902	ERR2840942	ERR2840921	ERR2840935	ERR2840899	ERR2840932	ERR2840930	ERR2840933	ERR2840905	ERR2840891	ERR2840927	ERR2840931	ERR2840918	ERR2840907	ERR2840920
Firmicutes bacterium UBA5268	0	0	4	0	0	0	0	1	0	7	0	2	0	0	0	3	0	3	0	1	1	0	0	0	0	0	0	1	69	0	0	0	0	0	1	396	0	0	0	0	200	0	1	1	0	0	0	0	36	1	0	101	0	238	5
Firmicutes bacterium UBA5275	0	0	4	0	0	2	0	7	1	0	0	3	0	2	0	0	2	0	2	0	0	0	3	0	0	0	1	0	3	0	0	0	0	0	0	1	2	2	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	3	1
Firmicutes bacterium UBA5278	1	5	8	0	1	30	3	2	0	0	0	2	0	0	0	45	5	168	5	1	5	0	6	0	0	0	1	127	2	0	102	5	0	3	0	1	0	1	183	1	3	3	5	2	1	4	0	1	0	0	1	1	0	0	1
Firmicutes bacterium UBA5286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	8	2	2	0	0	0	0	0	0	0	1	0	0	2	0
Firmicutes bacterium UBA5322	0	0	0	2	0	0	5	3	0	182	0	0	0	2	0	0	0	3	0	6	0	0	1	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	0	0	1	0
Firmicutes bacterium UBA5330	0	0	1	0	0	0	1	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Firmicutes bacterium UBA5353	0	1	1	1	0	1	7	1	1	2	0	18	1	0	0	0	1	1	0	4	9	0	2	0	1	1	2	0	0	0	1	0	0	2	2	1	2	0	0	0	4	5	1	1	0	25	2	0	0	0	0	2	0	1	0
Firmicutes bacterium UBA5388	0	1	1	0	0	1	2	1	0	0	0	2	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA5420	1	0	20	2	1	3	9	7	0	0	0	4	1	3	8	1	5	1	2	3	2	0	6	0	2	3	2	4	0	0	2	1	1	3	1	5	13	4	3	2	12	1	7	6	0	3	2	12	0	2	1	11	1	2	6
Firmicutes bacterium UBA5447	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA5471	1	1	4	0	0	1	3	1	0	1	0	1	0	0	0	0	8	0	1	0	5	0	1	0	2	3	5	0	1	0	0	0	0	0	6	0	3	1	0	0	6	0	8	6	1	0	0	0	0	0	0	1	1	4	1
Firmicutes bacterium UBA5474	1	0	4	0	0	0	0	1	0	0	0	1	1	1	0	0	7	0	0	0	0	0	3	0	1	25	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0
Firmicutes bacterium UBA5499	2	2	17	0	0	3	13	53	0	2	0	14	7	0	16	0	13	2	19	8	5	2	15	2	20	7	8	12	3	0	3	4	1	6	14	4	12	2	1	10	37	11	20	5	3	0	17	11	1	0	15	10	8	4	4
Firmicutes bacterium UBA5509	1	0	4	0	0	0	2	2	0	1	1	5	2	0	0	2	3	1	26	1	3	3	51	0	1	1	1	0	1	0	67	0	0	1	1	4	15	8	0	1	68	3	7	0	1	0	1	0	1	1	33	2	1	3	0
Firmicutes bacterium UBA5516	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA5625	1	1	12	2	2	3	2	1	0	6	0	2	3	0	0	0	4	1	4	0	4	0	6	0	18	2	2	1	1	0	7	1	3	39	14	1	3	1	1	14	3	1	7	2	4	7	1	1	0	5	12	8	0	1	7
Firmicutes bacterium UBA5759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA5911	49	206	68	28	41	106	395	598	218	116	48	844	100	9	168	73	628	178	166	236	125	39	369	30	193	157	46	47	28	52	89	65	682	162	23	111	103	3	45	30	356	325	712	410	106	44	182	40	2	0	791	294	918	27	182
Firmicutes bacterium UBA6113	10	7	6	9	3	12	21	19	11	16	3	16	3	6	15	0	19	9	8	4	10	12	26	2	25	21	8	3	11	2	7	7	16	26	10	3	7	7	3	3	12	10	19	13	5	7	14	5	1	11	17	40	6	7	7
Firmicutes bacterium UBA6132	6	6	39	10	10	32	58	74	9	5	2	21	9	39	30	4	16	12	5	16	11	41	52	2	39	15	8	11	7	5	39	5	125	27	31	6	13	8	11	25	60	11	27	10	10	17	10	16	4	9	69	68	27	5	29
Firmicutes bacterium UBA6155	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Firmicutes bacterium UBA6185	0	0	1	0	0	0	6	1	0	0	0	77	0	0	0	0	2	0	0	1	8	0	2	0	0	0	0	0	4	0	0	0	0	4	0	2	0	2	0	0	0	0	2	1	0	1	2	3	1	0	5	4	1	6	1
Firmicutes bacterium UBA6245	0	4	0	0	0	0	0	158	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0
Firmicutes bacterium UBA6256	7	2	22	0	0	5	14	5	3	2	0	20	2	0	0	1	8	3	13	8	7	2	2	0	1	0	10	0	4	0	2	6	1	0	2	3	2	1	7	2	38	6	11	4	2	3	3	6	1	2	9	4	2	5	5
Firmicutes bacterium UBA6418	305	1016	2727	36	148	423	909	1036	333	527	753	2990	529	9	287	159	3583	484	3037	706	5113	169	912	14	914	338	386	115	457	6	438	355	3597	591	478	245	926	95	63	7	2044	2437	1472	1545	571	115	674	291	337	6	3934	901	523	3222	762
Firmicutes bacterium UBA6648	18	29	66	7	2	23	87	27	20	25	31	49	14	30	24	4	67	21	11	23	23	3	63	6	46	22	42	62	8	3	26	18	51	8	19	8	36	9	10	14	59	22	41	30	24	10	15	4	6	5	38	30	20	11	36
Firmicutes bacterium UBA6767	3	5	12	1	1	32	30	5	3	3	0	28	6	16	20	3	23	6	31	42	2	33	22	4	19	8	2	7	20	8	22	17	22	9	4	7	3	4	6	32	8	5	18	5	4	13	7	12	2	3	14	53	12	2	31
Firmicutes bacterium UBA6800	3	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	4	1	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	4	0	0	0	0	2	0	0
Firmicutes bacterium UBA6806	1	2	39	3	1	10	39	15	1	5	1	28	9	8	16	5	11	2	4	18	1	1	20	3	4	8	0	15	3	1	0	4	15	9	25	11	16	7	2	8	15	16	12	2	8	1	6	5	5	11	8	6	3	1	10
Firmicutes bacterium UBA7033	2	4	21	1	4	6	15	18	15	4	0	7	3	11	29	1	13	11	8	6	5	0	22	1	23	5	12	12	2	4	5	8	24	59	10	4	8	12	2	7	12	20	20	11	4	9	16	23	2	8	12	15	7	6	0
Firmicutes bacterium UBA7641	0	0	1	0	1	6	0	0	1	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0	0	5	0	64	0	0	0	0	0	0	1	0	0	0	89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
Firmicutes bacterium UBA911	0	4	23	1	1	4	9	1	3	2	0	25	2	1	2	0	4	4	9	1	8	0	2	1	2	2	3	0	3	5	0	10	0	3	2	1	5	3	0	0	7	7	15	2	1	0	1	0	3	0	8	7	1	2	1
Firmicutes bacterium HGW-Firmicutes-1	3	5	16	0	7	2	31	4	1	11	0	16	2	7	27	3	3	21	4	4	2	4	37	4	19	9	2	48	1	2	9	5	76	34	20	4	0	5	22	32	11	7	16	6	6	13	4	19	3	3	13	31	18	5	14
Firmicutes bacterium HGW-Firmicutes-10	3	0	1	0	0	6	9	3	0	13	1	8	6	0	0	17	5	4	2	3	5	1	73	1	4	5	1	28	0	1	4	10	20	1	1	7	5	5	1	38	3	0	10	2	4	6	2	1	0	3	5	2	1	2	11
Firmicutes bacterium HGW-Firmicutes-12	3	13	16	1	0	6	2	39	1	7	0	3	0	1	2	2	5	5	10	2	5	0	17	3	0	1	0	7	2	0	2	4	22	17	3	4	15	0	8	5	12	3	25	3	2	12	1	5	1	3	4	6	5	1	6
Firmicutes bacterium HGW-Firmicutes-15	3	5	22	1	41	26	8	5	2	11	2	8	1	4	3	4	8	41	3	5	3	6	26	1	1	3	13	45	4	1	1	1	16	6	0	0	7	2	3	14	3	13	11	2	0	1	12	2	0	1	7	15	1	7	3
Firmicutes bacterium HGW-Firmicutes-16	15	70	253	12	2	58	147	108	29	19	9	287	47	14	14	12	145	70	50	198	149	20	207	7	38	65	111	12	152	20	30	69	65	22	11	37	142	19	18	26	179	223	169	56	81	21	45	39	10	10	160	119	91	119	43
Firmicutes bacterium HGW-Firmicutes-19	1	3	1	4	1	4	2	5	2	14	0	5	1	0	2	0	10	1	2	3	1	1	2	2	15	8	1	1	5	1	0	4	5	11	1	0	3	2	1	2	11	8	6	0	5	0	0	0	0	1	6	5	0	0	0
Firmicutes bacterium HGW-Firmicutes-2	2	2	23	0	1	7	13	14	1	3	1	26	1	1	10	1	12	5	3	3	9	0	29	3	12	3	16	12	2	2	2	8	21	7	6	3	9	4	19	6	7	8	13	25	3	7	2	6	1	22	22	12	1	6	3
Firmicutes bacterium HGW-Firmicutes-3	21	3	6	2	0	6	12	12	3	1	0	10	3	6	6	9	15	5	3	6	3	0	10	4	5	9	2	19	1	0	3	2	34	4	1	3	2	2	8	5	10	1	12	5	4	1	2	12	1	5	5	6	6	0	12
Firmicutes bacterium HGW-Firmicutes-4	8	11	52	16	2	4	16	28	4	16	1	31	3	9	2	4	14	7	12	13	15	0	20	6	2	6	14	56	8	5	8	35	11	6	10	5	25	9	3	31	48	12	24	8	20	5	9	2	0	4	15	20	6	15	9
Firmicutes bacterium HGW-Firmicutes-5	3	1	2	4	3	11	27	1	6	7	2	4	2	2	0	6	4	6	0	4	2	0	11	0	5	2	6	8	2	1	0	23	5	5	3	0	3	1	6	5	7	4	17	23	2	1	1	11	1	3	16	6	2	1	5
Firmicutes bacterium HGW-Firmicutes-7	5	4	14	17	8	31	21	39	7	8	9	25	6	4	30	1	7	10	2	7	5	6	43	9	7	8	16	6	1	2	1	12	59	37	34	5	7	5	4	6	12	8	17	5	2	4	11	7	5	5	127	32	6	2	15
Firmicutes bacterium AF12-30	367	389	33	6781	386	109	12937	119	425	209	2400	886	46	2416	390	24	53	137	24	6441	1633	86	128	268	133	666	158	230	29	334	268	715	1925	65	35	2801	258	699	168	325	228	523	203	124	6427	88	662	102	94	190	651	198	230	125	208
Firmicutes bacterium AF16-15	1113	6265	10224	817	848	841	1379	1188	1790	773	899	1229	1218	458	3188	543	2421	957	4605	2814	2575	1811	1590	174	1732	1935	1354	983	1081	203	1166	2275	4458	404	252	1950	6823	587	890	184	1436	4558	557	1036	7039	373	631	4657	975	2235	1039	1216	1218	7821	1033
Firmicutes bacterium AF19-2LB	2	3	5	4388	2	8670	3241	3	0	4	0	9279	8886	12283	9899	1	4	3939	6	7	2	7836	18961	5	33886	16055	7	1	2520	2	3517	9	41371	6586	9144	2	4	8926	6894	10021	6	11587	4703	24971	10086	5524	14845	30033	3	4	33418	10828	0	3	3770
Firmicutes bacterium AF22-6AC	5243	1279	3693	1389	17	2325	7755	5886	321	5493	8268	1160	68253	2406	17369	120	833	3845	4179	2525	3117	6445	5135	391	122393	62128	822	3712	390	143	11777	19568	3535	3308	186	8602	1467	744	698	891	770	24732	5427	19336	2765	2742	3063	30538	410	598	30466	28265	2650	2055	1543
Firmicutes bacterium AM10-47	183	1367	614	5637	462	656	601	8	15942	257	73	216	754	148	10492	7	365	7385	171	939	93	2245	315	162	8503	545	187	57	229	512	2927	267	457	2493	1160	1002	739	529	11445	2023	125	358	1054	4215	5896	2445	2709	3544	92	667	3281	602	1386	188	742
Firmicutes bacterium AM29-6AC	1	0	0	3	0	0	0	0	3	0	1	3	5	2	6	0	0	6	4	2	1	6	3185	0	6	4	1	0	0	1	1	0	2321	3	4	0	2096	8	1	7	1	1	2	5	6	0	3408	3519	1	1	4648	5	2	0	1
Firmicutes bacterium AM41-5BH	89	216	670	263	62718	1246	312	36	5894	507	137	258	1085	644	3199	7	59	7206	24	162	126	385	1640	4272	4861	1311	310	230	85	104	1900	319	1206	7003	3926	95	368	400	13095	270	122	605	240	7710	1828	507	364	27215	100	510	1289	864	540	1341	402
Firmicutes bacterium AM43-11BH	151	157	947	337	27930	3012	806	182	2574	324	213	407	1283	1196	2238	59	223	10286	116	318	473	317	2419	373	4377	3525	538	462	141	147	2401	298	1796	4255	2603	209	891	258	6925	602	168	991	850	3788	4559	894	751	20892	382	432	1986	796	894	401	707
Firmicutes bacterium AM55-24TS	2856	859	10830	2347	178	98	111	12573	16795	75	7783	1519	98	8665	4514	6	285	38	1238	7989	1488	14	398	1	3171	21785	1514	23	2516	334	3824	4835	101029	16208	13954	1248	5641	6585	52	62	565	144	646	4823	3632	71	953	14619	67	23679	290	2551	1602	1210	3176
Firmicutes bacterium OM07-11	134	223	142	1044	62116	1621	968	348	7580	1232	214	749	1039	1842	3744	141	696	7609	353	1077	262	791	2672	158	6330	1258	723	650	129	679	2570	380	2099	8197	4783	471	981	842	15909	498	327	868	1135	9727	2061	557	774	39043	598	770	1178	722	1124	465	752
Firmicutes bacterium OM04-13BH	60	1734	62	8463	546	892	291	141	20538	519	102	107	931	164	11137	3	75	8031	118	305	161	2411	352	5	10144	297	171	144	113	289	3528	171	757	2741	94	1094	524	96	11749	2187	63	246	999	3501	6179	2520	3292	4059	271	84	4187	573	1310	256	861
Hydrogenispora ethanolica	6	9	48	1	1	17	31	26	6	5	1	96	12	2	6	7	56	26	38	28	23	2	21	0	13	8	35	9	23	4	11	39	48	52	6	14	38	6	6	2	55	40	41	10	16	20	8	16	0	9	30	11	6	14	4
Ndongobacter massiliensis	146	17	28	12	7	24	68	27	6	18	10	54	12	9	15	3	215	36	37	23	18	2	46	9	13	7	34	4	24	18	7	24	11	13	4	6	98	4	23	2	75	47	72	19	8	8	12	21	9	4	71	27	10	196	13
Thermus aquaticus	4	1	7	0	0	35	5	1	2	1	1	2	2	0	0	14	29	3	7	3	3	1	2	0	3	3	1	39	0	2	1	2	2	0	1	3	24	2	0	0	8	5	5	1	2	26	0	0	0	0	14	4	2	5	0
Thermus thermophilus	5	1	5	1	0	1	5	8	2	4	1	17	2	1	2	1	60	9	19	4	19	3	2	1	3	3	2	1	5	1	1	4	8	1	0	4	8	2	49	0	3	4	41	5	4	1	11	4	4	1	30	7	28	2	1
Thermus scotoductus	0	0	4	0	0	0	1	1	0	41	2	4	2	0	0	0	7	0	1	0	1	0	0	0	0	1	1	0	5	0	1	1	1	1	0	2	4	0	0	2	1	2	6	0	3	0	63	4	2	0	2	26	3	1	1
Thermus oshimai	3	17	5	1	0	1	3	1	0	2	0	14	2	0	0	1	17	1	16	5	8	0	1	0	1	1	2	0	2	1	0	4	3	4	1	2	4	0	0	1	5	20	6	1	0	1	0	0	1	0	7	3	2	6	1
Thermus antranikianii	0	0	2	0	0	0	2	0	0	0	1	28	22	0	1	0	0	0	1	0	0	0	1	0	1	2	0	0	1	0	0	2	1	0	2	0	0	0	0	14	2	1	1	0	1	0	0	0	0	0	1	1	0	1	2
Thermus parvatiensis	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	6	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	4	4	5	0	0	0	1	0	0	0	7	1	0	0	2
Thermus arciformis	0	2	26	0	0	1	0	3	1	0	0	1	0	0	1	1	1	5	0	1	0	0	1	0	1	0	1	0	2	0	2	0	1	1	0	0	3	0	0	0	3	3	2	1	4	2	0	0	0	0	2	1	0	1	1
Thermus islandicus	1	1	22	0	0	1	2	7	1	1	0	1	2	0	1	1	21	9	14	2	2	1	30	0	1	0	5	2	2	0	2	9	5	0	3	1	7	1	0	2	37	5	18	3	1	2	4	1	0	1	9	5	1	3	2
Thermus tengchongensis	0	11	13	0	1	4	1	1	0	4	0	29	5	1	0	3	13	0	38	3	11	0	3	0	3	2	0	0	2	0	0	8	1	0	1	0	6	0	0	1	28	9	36	2	0	0	0	3	2	0	9	3	1	6	9
Thermus tenuipuniceus	0	1	2	0	0	3	0	0	0	2	0	4	0	0	0	0	4	2	2	1	0	0	2	0	2	1	0	1	1	0	0	1	2	1	0	1	1	0	0	0	4	1	27	1	1	0	1	0	1	0	4	5	2	0	3
Thermus sp. CCB_US3_UF1	0	1	5	0	5	3	6	6	0	4	0	4	1	0	0	2	11	2	3	2	3	1	6	0	4	0	5	2	1	0	0	2	8	1	0	2	6	0	1	5	22	17	18	6	1	1	0	3	0	2	3	5	1	1	2
Meiothermus ruber	1	2	21	0	0	0	9	2	1	2	1	6	9	1	2	1	8	1	8	4	12	2	2	0	0	2	2	0	4	3	30	10	6	1	3	1	5	2	0	0	6	12	15	6	1	1	5	1	0	1	7	3	3	2	0
Meiothermus silvanus	1	2	9	1	0	0	12	5	0	2	0	13	1	0	0	1	8	2	1	3	6	0	4	1	2	2	3	0	3	0	0	5	4	0	3	0	5	3	0	1	9	9	1	3	0	0	0	0	0	0	1	2	2	1	2
Meiothermus chliarophilus	3	19	33	5	0	4	20	4	2	8	0	33	7	0	2	2	19	4	77	7	3	3	21	0	7	2	26	3	9	1	4	7	19	14	2	3	25	2	2	2	24	24	51	14	2	3	2	5	2	9	20	13	15	7	6
Meiothermus cerbereus	4	1	9	0	0	1	11	4	0	0	0	5	2	0	1	2	9	2	14	4	1	1	4	0	0	3	3	0	5	0	0	10	2	3	0	2	3	0	2	0	6	7	4	1	9	0	2	0	0	0	3	11	2	3	4
Meiothermus taiwanensis	3	3	3	0	0	3	3	2	0	0	1	8	2	0	1	0	5	3	2	1	2	0	3	0	1	1	4	1	8	0	2	1	2	0	0	1	18	1	0	0	8	3	5	2	1	1	6	3	0	2	3	5	1	1	0
Oceanithermus profundus	1	2	12	22	0	6	6	2	5	5	0	9	3	2	4	1	20	1	13	1	6	2	11	0	9	2	8	2	7	0	1	8	2	4	3	0	23	4	3	0	31	9	20	6	15	1	1	3	2	1	7	9	2	18	3
Deinococcus radiodurans	1	4	22	0	0	6	6	2	2	3	1	16	3	2	1	0	7	29	13	4	26	0	3	0	1	1	0	0	4	1	0	7	6	5	1	0	14	4	0	2	5	8	21	9	1	1	2	15	1	4	9	5	45	8	0
Deinococcus grandis	1	2	4	0	0	1	1	3	0	0	0	1	4	0	0	2	6	7	6	4	2	0	1	0	1	0	0	1	0	0	0	0	0	3	0	0	3	0	1	1	92	0	17	4	7	1	0	1	1	0	5	2	0	1	2
Deinococcus geothermalis	1	0	13	1	0	5	4	4	2	5	0	16	0	0	2	0	20	9	13	9	4	1	5	0	0	1	5	1	2	0	0	3	4	0	1	0	5	2	0	3	32	28	6	4	4	1	1	2	0	0	7	6	0	5	0
Deinococcus indicus	2	5	13	34	0	9	18	8	1	2	1	33	3	0	1	3	8	5	23	2	24	1	20	0	3	4	36	2	21	1	1	18	34	3	2	3	40	1	1	1	39	17	20	7	8	7	5	26	1	4	8	5	5	29	1
Deinococcus marmoris	1	1	16	1	0	5	11	3	1	4	0	7	16	0	2	3	14	7	7	12	9	4	4	0	4	37	9	1	2	0	4	8	1	1	2	6	19	1	0	0	11	9	22	5	2	1	111	7	1	0	17	7	3	10	0
Deinococcus hopiensis	4	1	18	1	0	3	11	2	0	2	2	17	3	0	1	2	9	10	3	8	3	4	5	3	32	0	11	1	7	1	2	14	13	7	0	3	7	0	2	0	15	13	21	14	6	2	11	6	0	1	5	6	3	4	2
Deinococcus apachensis	0	5	5	1	0	1	2	6	0	2	0	22	1	1	1	2	1	3	5	2	6	1	1	1	3	0	1	2	1	0	0	1	10	0	1	0	2	0	1	0	50	6	15	1	0	0	1	2	0	0	9	2	11	3	2
Deinococcus maricopensis	3	3	13	4	1	24	8	4	1	2	0	65	10	0	3	2	15	12	26	5	5	0	6	0	8	4	13	1	3	0	4	15	4	0	5	2	14	7	3	0	7	18	16	17	1	5	4	7	2	2	15	13	3	15	1
Deinococcus yavapaiensis	0	2	12	3	0	12	8	1	1	27	0	27	10	5	2	6	20	8	16	7	17	1	32	1	47	7	7	19	0	0	1	2	5	1	2	7	6	1	1	0	12	15	34	10	7	38	4	8	7	2	9	62	2	14	5
Deinococcus ficus	6	0	11	0	0	6	10	3	1	1	0	7	4	0	0	0	11	2	10	3	5	0	3	0	3	2	0	3	6	0	2	7	1	12	1	0	6	2	1	1	29	10	44	25	2	6	22	4	1	1	8	4	1	4	2
Deinococcus alpinitundrae	6	4	10	1	0	2	19	3	8	10	0	30	4	3	5	9	17	8	17	6	11	2	12	1	3	2	26	3	22	0	2	12	45	8	0	3	17	0	11	3	5	12	25	41	1	2	3	7	1	1	12	18	6	15	5
Deinococcus gobiensis	0	3	31	0	0	2	25	4	1	25	0	16	26	0	6	0	21	26	25	7	12	7	3	0	2	6	16	4	3	0	2	6	3	5	1	26	7	2	3	4	15	38	45	7	2	4	5	27	0	1	7	12	3	1	3
Deinococcus swuensis	1	4	16	27	1	0	10	6	0	4	1	14	23	0	6	6	19	7	4	6	16	33	6	0	9	7	19	26	1	8	2	7	0	1	2	13	19	0	0	6	18	17	24	8	3	0	7	5	2	1	13	10	2	4	3
Deinococcus metallilatus	3	2	25	2	0	3	15	5	1	2	0	30	7	0	1	1	7	1	20	8	7	2	6	0	1	6	2	2	4	1	0	6	1	2	1	3	8	4	0	1	14	21	30	8	8	1	2	7	3	2	38	4	1	22	1
Deinococcus xianganensis	0	0	30	0	0	1	4	1	1	0	0	7	0	0	0	1	8	3	3	3	0	3	1	0	3	1	2	1	2	0	0	5	3	0	0	0	2	0	2	0	6	7	74	4	3	4	0	2	0	1	3	3	4	1	1
Deinococcus actinosclerus	0	0	7	3	0	1	16	2	1	2	0	56	2	0	1	6	40	15	24	8	4	7	15	2	4	4	5	2	2	1	1	18	36	3	0	5	22	2	3	0	5	29	41	3	6	4	1	4	1	0	40	25	6	1	7
Deinococcus sp. Leaf326	2	4	13	1	0	2	22	5	3	2	1	16	5	0	5	9	9	7	27	6	9	0	8	0	1	6	2	6	2	4	1	5	8	5	0	3	16	0	1	3	43	7	29	4	4	1	1	6	0	0	7	8	27	14	2
Deinococcus sp. NW-56	6	5	12	0	1	6	6	4	1	12	3	21	4	1	7	4	30	12	7	38	12	13	3	0	5	5	25	8	4	5	19	6	1	16	2	4	42	1	27	0	12	27	29	18	46	1	4	13	2	1	34	7	2	16	2
Truepera radiovictrix	4	3	11	1	0	5	9	7	0	3	1	21	18	0	1	13	7	4	11	3	3	1	4	1	1	2	14	64	6	0	18	10	5	0	1	2	12	1	1	0	23	8	28	5	3	3	1	6	1	2	15	4	4	12	2
Trueperaceae bacterium	6	3	29	4	1	4	9	14	3	2	0	20	3	0	1	1	12	9	29	13	17	1	8	0	2	2	21	3	6	3	4	15	4	1	0	1	21	0	3	6	21	25	62	12	7	0	2	4	1	4	9	9	2	6	2
Armatimonadetes bacterium GBS	0	0	0	0	0	0	0	1	0	16	0	8	9	0	0	0	3	0	6	6	1	2	0	3	1	0	0	5	1	0	0	1	8	1	0	0	1	0	41	46	3	3	3	3	1	0	15	2	1	0	0	5	0	0	9
Armatimonadetes bacterium RBG_16_58_9	0	0	5	0	0	0	2	0	1	4	1	3	0	0	2	0	7	2	4	4	2	0	2	0	1	3	1	2	0	0	1	3	0	4	0	4	0	1	0	5	1	1	1	3	2	0	0	6	1	1	4	10	0	3	1
Armatimonadetes bacterium 13_1_40CM_3_65_7	0	2	6	0	0	1	14	3	2	5	1	40	0	1	0	1	21	1	8	6	7	0	8	0	4	3	3	0	5	2	6	4	0	0	0	0	11	0	1	1	16	3	28	9	0	3	0	3	1	0	12	1	1	3	2
Armatimonadetes bacterium 13_1_40CM_64_14	0	6	22	1	0	0	0	3	0	0	0	2	1	0	0	1	1	2	2	2	8	0	2	0	0	0	0	6	1	1	1	12	1	0	0	0	2	1	5	0	0	8	4	1	1	0	0	3	2	0	2	5	0	0	0
Armatimonadetes bacterium UBA1398	0	5	20	2	0	3	4	2	0	10	0	4	2	0	2	3	9	6	9	1	3	0	10	0	2	3	6	2	4	5	1	4	1	10	2	1	9	0	0	1	7	9	12	1	4	1	13	1	2	0	8	21	3	1	2
Armatimonadetes bacterium UBA5352	0	0	2	2	0	2	3	0	0	0	0	4	3	1	2	2	2	7	32	0	1	1	0	0	1	0	1	0	4	1	2	4	0	1	0	0	4	2	1	0	5	1	5	4	0	0	2	3	4	3	0	1	0	22	0
Armatimonadetes bacterium UBA5419	1	3	2	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	1	3	2	0	1	0	3	1	5	0	0	0	0	0	1	0	0	0	9	0	0	1	41	22	45	0	0	0	0	1	0	0	5	1	2	0	3
Armatimonadetes bacterium UBA5829	0	0	9	0	0	2	3	0	0	10	0	11	5	3	0	1	1	13	2	3	3	0	8	6	0	0	4	1	0	0	41	3	6	13	1	1	4	2	13	1	8	8	19	23	0	2	1	0	2	6	18	5	3	0	0
Armatimonadetes bacterium CG_4_10_14_3_um_filter_66_18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadetes bacterium CG_4_8_14_3_um_filter_66_20	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Armatimonadetes bacterium CG_4_9_14_3_um_filter_66_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Armatimonadetes bacterium CG06_land_8_20_14_3_00_66_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
