#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	C9_concat_metaphlan_bugs_list	C8_concat_metaphlan_bugs_list	C7_concat_metaphlan_bugs_list	C6_concat_metaphlan_bugs_list	C5_concat_metaphlan_bugs_list	C4_concat_metaphlan_bugs_list	C3_concat_metaphlan_bugs_list	C33_concat_metaphlan_bugs_list	C32_concat_metaphlan_bugs_list	C31_concat_metaphlan_bugs_list	C30_concat_metaphlan_bugs_list	C2_concat_metaphlan_bugs_list	C29_concat_metaphlan_bugs_list	C28_concat_metaphlan_bugs_list	C27_concat_metaphlan_bugs_list	C26_concat_metaphlan_bugs_list	C25_concat_metaphlan_bugs_list	C24_concat_metaphlan_bugs_list	C23_concat_metaphlan_bugs_list	C22_concat_metaphlan_bugs_list	C21_concat_metaphlan_bugs_list	C20_concat_metaphlan_bugs_list	C1_concat_metaphlan_bugs_list	C19_concat_metaphlan_bugs_list	C18_concat_metaphlan_bugs_list	C17_concat_metaphlan_bugs_list	C16_concat_metaphlan_bugs_list	C15_concat_metaphlan_bugs_list	C14_concat_metaphlan_bugs_list	C13_concat_metaphlan_bugs_list	C12_concat_metaphlan_bugs_list	C11_concat_metaphlan_bugs_list	C10_concat_metaphlan_bugs_list	B9_concat_metaphlan_bugs_list	B8_concat_metaphlan_bugs_list	B7_concat_metaphlan_bugs_list	B79_concat_metaphlan_bugs_list	B78_concat_metaphlan_bugs_list	B77_concat_metaphlan_bugs_list	B76_concat_metaphlan_bugs_list	B75_concat_metaphlan_bugs_list	B74_concat_metaphlan_bugs_list	B73_concat_metaphlan_bugs_list	B72_concat_metaphlan_bugs_list	B71_concat_metaphlan_bugs_list	B70_concat_metaphlan_bugs_list	B6_concat_metaphlan_bugs_list	B69_concat_metaphlan_bugs_list	B68_concat_metaphlan_bugs_list	B67_concat_metaphlan_bugs_list	B66_concat_metaphlan_bugs_list	B65_concat_metaphlan_bugs_list	B64_concat_metaphlan_bugs_list	B63_concat_metaphlan_bugs_list	B62_concat_metaphlan_bugs_list	B61_concat_metaphlan_bugs_list	B60_concat_metaphlan_bugs_list	B5_concat_metaphlan_bugs_list	B59_concat_metaphlan_bugs_list	B58_concat_metaphlan_bugs_list	B57_concat_metaphlan_bugs_list	B56_concat_metaphlan_bugs_list	B55_concat_metaphlan_bugs_list	B54_concat_metaphlan_bugs_list	B53_concat_metaphlan_bugs_list	B52_concat_metaphlan_bugs_list	B51_concat_metaphlan_bugs_list	B50_concat_metaphlan_bugs_list	B4_concat_metaphlan_bugs_list	B49_concat_metaphlan_bugs_list	B48_concat_metaphlan_bugs_list	B47_concat_metaphlan_bugs_list	B46_concat_metaphlan_bugs_list	B45_concat_metaphlan_bugs_list	B44_concat_metaphlan_bugs_list	B43_concat_metaphlan_bugs_list	B42_concat_metaphlan_bugs_list	B41_concat_metaphlan_bugs_list	B40_concat_metaphlan_bugs_list	B3_concat_metaphlan_bugs_list	B39_concat_metaphlan_bugs_list	B38_concat_metaphlan_bugs_list	B37_concat_metaphlan_bugs_list	B36_concat_metaphlan_bugs_list	B35_concat_metaphlan_bugs_list	B34_concat_metaphlan_bugs_list	B33_concat_metaphlan_bugs_list	B32_concat_metaphlan_bugs_list	B31_concat_metaphlan_bugs_list	B30_concat_metaphlan_bugs_list	B2_concat_metaphlan_bugs_list	B29_concat_metaphlan_bugs_list	B28_concat_metaphlan_bugs_list	B27_concat_metaphlan_bugs_list	B26_concat_metaphlan_bugs_list	B25_concat_metaphlan_bugs_list	B24_concat_metaphlan_bugs_list	B23_concat_metaphlan_bugs_list	B22_concat_metaphlan_bugs_list	B21_concat_metaphlan_bugs_list	B20_concat_metaphlan_bugs_list	B1_concat_metaphlan_bugs_list	B19_concat_metaphlan_bugs_list	B18_concat_metaphlan_bugs_list	B17_concat_metaphlan_bugs_list	B16_concat_metaphlan_bugs_list	B15_concat_metaphlan_bugs_list	B14_concat_metaphlan_bugs_list	B13_concat_metaphlan_bugs_list	B12_concat_metaphlan_bugs_list	B11_concat_metaphlan_bugs_list	B10_concat_metaphlan_bugs_list	A9_concat_metaphlan_bugs_list	A8_concat_metaphlan_bugs_list	A7_concat_metaphlan_bugs_list	A79_concat_metaphlan_bugs_list	A78_concat_metaphlan_bugs_list	A77_concat_metaphlan_bugs_list	A76_concat_metaphlan_bugs_list	A75_concat_metaphlan_bugs_list	A74_concat_metaphlan_bugs_list	A73_concat_metaphlan_bugs_list	A72_concat_metaphlan_bugs_list	A71_concat_metaphlan_bugs_list	A70_concat_metaphlan_bugs_list	A6_concat_metaphlan_bugs_list	A69_concat_metaphlan_bugs_list	A68_concat_metaphlan_bugs_list	A67_concat_metaphlan_bugs_list	A66_concat_metaphlan_bugs_list	A65_concat_metaphlan_bugs_list	A64_concat_metaphlan_bugs_list	A63_concat_metaphlan_bugs_list	A62_concat_metaphlan_bugs_list	A61_concat_metaphlan_bugs_list	A60_concat_metaphlan_bugs_list	A5_concat_metaphlan_bugs_list	A59_concat_metaphlan_bugs_list	A58_concat_metaphlan_bugs_list	A57_concat_metaphlan_bugs_list	A56_concat_metaphlan_bugs_list	A55_concat_metaphlan_bugs_list	A54_concat_metaphlan_bugs_list	A53_concat_metaphlan_bugs_list	A52_concat_metaphlan_bugs_list	A51_concat_metaphlan_bugs_list	A50_concat_metaphlan_bugs_list	A4_concat_metaphlan_bugs_list	A49_concat_metaphlan_bugs_list	A48_concat_metaphlan_bugs_list	A47_concat_metaphlan_bugs_list	A46_concat_metaphlan_bugs_list	A45_concat_metaphlan_bugs_list	A44_concat_metaphlan_bugs_list	A43_concat_metaphlan_bugs_list	A42_concat_metaphlan_bugs_list	A41_concat_metaphlan_bugs_list	A40_concat_metaphlan_bugs_list	A3_concat_metaphlan_bugs_list	A39_concat_metaphlan_bugs_list	A38_concat_metaphlan_bugs_list	A37_concat_metaphlan_bugs_list	A36_concat_metaphlan_bugs_list	A35_concat_metaphlan_bugs_list	A34_concat_metaphlan_bugs_list	A33_concat_metaphlan_bugs_list	A32_concat_metaphlan_bugs_list	A31_concat_metaphlan_bugs_list	A30_concat_metaphlan_bugs_list	A2_concat_metaphlan_bugs_list	A29_concat_metaphlan_bugs_list	A28_concat_metaphlan_bugs_list	A27_concat_metaphlan_bugs_list	A26_concat_metaphlan_bugs_list	A25_concat_metaphlan_bugs_list	A24_concat_metaphlan_bugs_list	A23_concat_metaphlan_bugs_list	A22_concat_metaphlan_bugs_list	A21_concat_metaphlan_bugs_list	A20_concat_metaphlan_bugs_list	A1_concat_metaphlan_bugs_list	A19_concat_metaphlan_bugs_list	A18_concat_metaphlan_bugs_list	A17_concat_metaphlan_bugs_list	A16_concat_metaphlan_bugs_list	A15_concat_metaphlan_bugs_list	A14_concat_metaphlan_bugs_list	A13_concat_metaphlan_bugs_list	A12_concat_metaphlan_bugs_list	A11_concat_metaphlan_bugs_list	A10_concat_metaphlan_bugs_list
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra	2|1224|28216|80840|995019|40544|437898	0	0	0	0	0	0	0	0	0	0	0.014509999999999999	0.00339	0	0	0	0	0	0	0	0	0	0	0.00427	0	0	0.00992	0	0	0.00329	0	0.013430000000000001	0	0.00428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01871	0	0	0	0	0	0	0	0.01569	0	0	0	0	0	0	0	0	0	0.00586	0.033260000000000005	0	0	0	0	0	0	0	0	0	0.0044399999999999995	0	0	0	0.00742	0.31998000000000004	0	0	0	0	0.00498	0	0	0	0	0	0	0	0	0	0.0264	0	0	0	0	0.006229999999999999	0	0	0	0	0	0	0	0	0	0	0.01094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03669	0.04937	0.0854	0	0	0	0	0	0	0	0	0.020640000000000002	0	0	0	0	0	0	0	0	0.03685	0	0	0.04023	0	0.06277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas	2|1224|28216|80840|995019|1918598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021240000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11978	0	0	0	0.03551	0	0.09931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048589999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77248	0	0	0	0.011470000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0.014759999999999999	0	0	0	0	0	0	0.03835	0	0	0	0	0	0	0	0	0.07621	0	0	0	0	0	0.0431	0	0	0	0	0	0	0	0	0	0	0	0.08886000000000001	0	0	0	0	0	0	0	0.01798	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris	2|1224|28216|80840|995019|1918598|1796652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021240000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11978	0	0	0	0.03551	0	0.09931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048589999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77248	0	0	0	0.011470000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049	0	0	0	0.014759999999999999	0	0	0	0	0	0	0.03835	0	0	0	0	0	0	0	0	0.07621	0	0	0	0	0	0.0431	0	0	0	0	0	0	0	0	0	0	0	0.08886000000000001	0	0	0	0	0	0	0	0.01798	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	2|1224|28216|206351	0	0	0	0	0	0	0	0.03092	0.0069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	2|1224|28216|206351|481	0	0	0	0	0	0	0	0.03092	0.0069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	2|1224|28216|206351|481|482	0	0	0	0	0	0	0	0.03092	0.0069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens	2|1224|28216|206351|481|482|484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca	2|1224|28216|206351|481|482|490	0	0	0	0	0	0	0	0	0.0069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava	2|1224|28216|206351|481|482|28449	0	0	0	0	0	0	0	0.03092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	1.38586	0.42623999999999995	0.010320000000000001	0.08772999999999999	0.05018	0.67698	1.42866	0.46293999999999996	0.52241	2.0491	0.42778	0.49503	0.46238999999999997	0.32326	0.11817000000000001	1.47611	0.014459999999999999	0.36332	0.021240000000000002	0.16827	1.94697	0.61459	1.5515	1.09215	0.89066	0.21899999999999997	0.37428	0.36325	0.0096	0.7119	0.75284	0.24450999999999998	0.09892999999999999	0.14289000000000002	0	0.21656999999999998	0.3356	0	0.0903	2.36751	0.07721	0.01678	1.07247	1.24009	2.72939	0.23275	0.45121999999999995	0.5856600000000001	0	0	0.27351	0.93491	0.12903	0.04809	0.11427999999999999	0.0033200000000000005	0.22150999999999998	0.52503	0.52052	0.24723	0.35991	1.00787	0.2377	1.3375	0.54192	0.30635	1.5294	5.38678	0.14581	0.74937	0.05177999999999999	0	2.4455	1.6593	0	0.5111100000000001	0.36427	0	0.32957	1.12075	0.10292000000000001	0.05947	0.60018	0.00131	0.08387	0.39218000000000003	1.1713	0	0.55224	0	0.75985	0	0.6925399999999999	0.1998	0	1.37923	1.02252	0	0.38064000000000003	0	0.6138399999999999	0.51839	1.29065	0.8792700000000001	0.50865	1.31932	0.04371	0.44643999999999995	1.8577700000000001	0.18164	0.62007	0.04204	0	0	0	0.05359	0.51097	0.48533000000000004	1.2604799999999998	1.31102	0	0.0071	0	0	0.50127	0.04573	0	0.61665	0.39658000000000004	0.36163	0.18313	1.94182	0.74852	0	0.1944	0.19835999999999998	1.14895	0.73861	0.09355	2.5956200000000003	0.31738	0	0	0	0.8594	0.20047	0.61943	0	0.36313	0.81784	0	0.04746	0.9672700000000001	0.0035299999999999997	0.37453000000000003	0	0.11282	0.56857	0.44655	0	0	1.0887200000000001	0	0.1042	0.02015	0.10278	1.74627	0	0.8544	0	0.9377200000000001	0.28663	0	3.4948900000000003	1.36981	1.23902	2.00255	0.17221	0.7773	0.08764	0	0.72336	0	0	0	0.00659	3.75304	0	0.30862	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	1.38586	0.42623999999999995	0.010320000000000001	0.08772999999999999	0.05018	0.67698	1.42866	0.46293999999999996	0.52241	2.0491	0.42778	0.49503	0.46238999999999997	0.32326	0.11817000000000001	1.47611	0.014459999999999999	0.36332	0.021240000000000002	0.16827	1.94697	0.61459	1.5515	1.09215	0.89066	0.21899999999999997	0.37428	0.36325	0.0096	0.7119	0.75284	0.24450999999999998	0.09892999999999999	0.14289000000000002	0	0.21656999999999998	0.3356	0	0.0903	2.36751	0.07721	0.01678	1.07247	1.24009	2.72939	0.23275	0.45121999999999995	0.5856600000000001	0	0	0.27351	0.93491	0.12903	0.04809	0.11427999999999999	0.0033200000000000005	0.22150999999999998	0.52503	0.52052	0.24723	0.35991	1.00787	0.2377	1.3375	0.54192	0.30635	1.5294	5.38678	0.14581	0.74937	0.05177999999999999	0	2.4455	1.6593	0	0.5111100000000001	0.36427	0	0.32957	1.12075	0.10292000000000001	0.05947	0.60018	0.00131	0.08387	0.39218000000000003	1.1713	0	0.55224	0	0.75985	0	0.6925399999999999	0.1998	0	1.37923	1.02252	0	0.38064000000000003	0	0.6138399999999999	0.51839	1.29065	0.8792700000000001	0.50865	1.31932	0.04371	0.44643999999999995	1.8577700000000001	0.18164	0.62007	0.04204	0	0	0	0.05359	0.51097	0.48533000000000004	1.2604799999999998	1.31102	0	0.0071	0	0	0.50127	0.04573	0	0.61665	0.39658000000000004	0.36163	0.18313	1.94182	0.74852	0	0.1944	0.19835999999999998	1.14895	0.73861	0.09355	2.5956200000000003	0.31738	0	0	0	0.8594	0.20047	0.61943	0	0.36313	0.81784	0	0.04746	0.9672700000000001	0.0035299999999999997	0.37453000000000003	0	0.11282	0.56857	0.44655	0	0	1.0887200000000001	0	0.1042	0.02015	0.10278	1.74627	0	0.8544	0	0.9377200000000001	0.28663	0	3.4948900000000003	1.36981	1.23902	2.00255	0.17221	0.7773	0.08764	0	0.72336	0	0	0	0.00659	3.75304	0	0.30862	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2|1224|28221|213115|194924	1.38586	0.42623999999999995	0.010320000000000001	0.08772999999999999	0.05018	0.67698	1.42866	0.46293999999999996	0.52241	2.0491	0.42778	0.49503	0.46238999999999997	0.32326	0.11817000000000001	1.47611	0.014459999999999999	0.36332	0.021240000000000002	0.16827	1.94697	0.61459	1.5515	1.09215	0.89066	0.21899999999999997	0.37428	0.36325	0.0096	0.7119	0.75284	0.24450999999999998	0.09892999999999999	0.14289000000000002	0	0.21656999999999998	0.3356	0	0.0903	2.36751	0.07721	0.01678	1.07247	1.24009	2.72939	0.23275	0.45121999999999995	0.5856600000000001	0	0	0.27351	0.93491	0.12903	0.04809	0.11427999999999999	0.0033200000000000005	0.22150999999999998	0.52503	0.52052	0.24723	0.35991	1.00787	0.2377	1.3375	0.54192	0.30635	1.5294	5.38678	0.14581	0.74937	0.05177999999999999	0	2.4455	1.6593	0	0.5111100000000001	0.36427	0	0.32957	1.12075	0.10292000000000001	0.05947	0.60018	0.00131	0.08387	0.39218000000000003	1.1713	0	0.55224	0	0.75985	0	0.6925399999999999	0.1998	0	1.37923	1.02252	0	0.38064000000000003	0	0.6138399999999999	0.51839	1.29065	0.8792700000000001	0.50865	1.31932	0.04371	0.44643999999999995	1.8577700000000001	0.18164	0.62007	0.04204	0	0	0	0.05359	0.51097	0.48533000000000004	1.2604799999999998	1.31102	0	0.0071	0	0	0.50127	0.04573	0	0.61665	0.39658000000000004	0.36163	0.18313	1.94182	0.74852	0	0.1944	0.19835999999999998	1.14895	0.73861	0.09355	2.5956200000000003	0.31738	0	0	0	0.8594	0.20047	0.61943	0	0.36313	0.81784	0	0.04746	0.9672700000000001	0.0035299999999999997	0.37453000000000003	0	0.11282	0.56857	0.44655	0	0	1.0887200000000001	0	0.1042	0.02015	0.10278	1.74627	0	0.8544	0	0.9377200000000001	0.28663	0	3.4948900000000003	1.36981	1.23902	2.00255	0.17221	0.7773	0.08764	0	0.72336	0	0	0	0.00659	3.75304	0	0.30862	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	2|1224|28221|213115|194924|35832	0.36	0.00451	0	0	0	0.3123	0.09627000000000001	0	0	0.052579999999999995	0	0.02323	0	0	0	0.00822	0.014459999999999999	0	0.021240000000000002	0	0.01137	0.04659	0.11534000000000001	0.035210000000000005	0.04717	0	0	0	0	0	0	0.02503	0	0.14165	0	0	0	0	0.0903	0	0	0.01678	0.07137	0	0.05115	0	0.040619999999999996	0	0	0	0	0	0.01087	0.04055	0.11427999999999999	0	0.13122	0.05304	0.018680000000000002	0	0	0	0	0	0	0.17102	0.22083000000000003	0	0.01488	0	0.05177999999999999	0	0	0	0	0	0.09352	0	0	0.11395	0.10292000000000001	0	0.02247	0.00131	0	0	0.01754	0	0.12139000000000001	0	0.04033	0	0	0	0	0.04326	0.01042	0	0.01804	0	0.06407	0	0.03713	0.04307	0	0	0	0	0	0	0	0.04204	0	0	0	0.05359	0	0	0	0	0	0.0071	0	0	0	0.04573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09647	0	0	0	0	0.07433	0	0	0	0.34751	0	0	0.04746	0	0	0	0	0	0.04752	0.04003	0	0	0.8208700000000001	0	0.1042	0.02015	0	0	0	0	0	0	0.04915	0	0	0.4064	0	0	0.17221	0	0	0	0	0	0	0	0.00659	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	2|1224|28221|213115|194924|35832|35833	0.36	0.00451	0	0	0	0.3123	0.09627000000000001	0	0	0.052579999999999995	0	0.02323	0	0	0	0.00822	0.014459999999999999	0	0.021240000000000002	0	0.01137	0.04659	0.11534000000000001	0.035210000000000005	0.04717	0	0	0	0	0	0	0.02503	0	0.14165	0	0	0	0	0.0903	0	0	0.01678	0.07137	0	0.05115	0	0.040619999999999996	0	0	0	0	0	0.01087	0.04055	0.11427999999999999	0	0.13122	0.05304	0.018680000000000002	0	0	0	0	0	0	0.17102	0.22083000000000003	0	0.01488	0	0.05177999999999999	0	0	0	0	0	0.09352	0	0	0.11395	0.10292000000000001	0	0.02247	0.00131	0	0	0.01754	0	0.12139000000000001	0	0.04033	0	0	0	0	0.04326	0.01042	0	0.01804	0	0.06407	0	0.03713	0.04307	0	0	0	0	0	0	0	0.04204	0	0	0	0.05359	0	0	0	0	0	0.0071	0	0	0	0.04573	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09647	0	0	0	0	0.07433	0	0	0	0.34751	0	0	0.04746	0	0	0	0	0	0.04752	0.04003	0	0	0.8208700000000001	0	0.1042	0.02015	0	0	0	0	0	0	0.04915	0	0	0.4064	0	0	0.17221	0	0	0	0	0	0	0	0.00659	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	2|1224|28221|213115|194924|872	1.02586	0.42173999999999995	0.010320000000000001	0.08772999999999999	0.05018	0.26044	1.227	0.46293999999999996	0.52241	1.79348	0.42778	0.4718	0.46238999999999997	0.25765	0.059570000000000005	0.89231	0	0.36332	0	0.00218	1.2165	0.39943	1.03281	1.05694	0.8435	0.21899999999999997	0.37428	0.16877	0	0.7119	0.75284	0.14785	0.09892999999999999	0.00123	0	0.21005	0.054079999999999996	0	0	2.34613	0.07721	0	1.00111	1.2017	2.57207	0.23275	0.4106	0.5856600000000001	0	0	0.26839	0.93491	0.11815	0.007540000000000001	0	0.0033200000000000005	0.09029	0.47198999999999997	0.50184	0.24723	0.35991	1.00787	0.2377	0.9446	0.50102	0.10839000000000001	1.30857	5.00939	0.01036	0.74937	0	0	2.4455	1.6593	0	0.5111100000000001	0.27076	0	0.31672	1.0068	0	0.05947	0.5777100000000001	0	0	0.39218000000000003	1.08897	0	0.39545	0	0.7195199999999999	0	0.41381999999999997	0.1998	0	1.33596	1.0121	0	0.3626	0	0.54977	0.51839	1.18498	0.80815	0.49873999999999996	1.31932	0	0.29567	1.8577700000000001	0.12653	0.62007	0	0	0	0	0	0.51097	0.48533000000000004	1.13287	1.31102	0	0	0	0	0.50127	0	0	0.61665	0.39658000000000004	0.36163	0.18313	1.94182	0.74852	0	0.1944	0.19835999999999998	1.14895	0.73861	0	2.49915	0.31738	0	0	0	0.7850699999999999	0	0.61943	0	0	0.5535399999999999	0	0	0.9672700000000001	0.0035299999999999997	0.30021	0	0.11282	0.52105	0	0	0	0.26784	0	0	0	0	1.74627	0	0.81038	0	0.9377200000000001	0	0	0	0.84716	1.17062	2.00255	0	0.7773	0.08764	0	0.72336	0	0	0	0	0	0	0.30862	0	0
