A1	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A3	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	A4	A40	A41	A42	A43	A44	A45	A46	A47	A48	A49	A5	A50	A51	A52	A53	A54	A55	A56	A57	A58	A59	A6	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A7	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A8	A9	B1	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B2	B20	B21	B22	B23	B24	B25	B26	B27	B28	B29	B3	B30	B31	B32	B33	B34	B35	B36	B37	B38	B39	B4	B40	B41	B42	B43	B44	B45	B46	B47	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B62	B63	B64	B65	B66	B67	B68	B69	B7	B70	B71	B72	B73	B74	B75	B76	B77	B78	B79	B8	B9	C1	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C2	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C3	C30	C31	C32	C33	C4	C5	C6	C7	C8	C9
s__UMGS1783 sp900555065	0	0	0	0	0	0	0	0	335	0	344	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	387	311	0	0	0	706	0	0	0	0	526	2092	376	0	0	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	1125	0	0	0	0	0	0	276	0	0	0	335	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	0	0	263	451	0	0	0	0	0	0	0	672	0	0	0	0	390	0	0	0	0	468
s__UBA3631 sp900546275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2940	0	0	0	0	1041	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	1176	0	2183	430	0	0	0	0	0	0	0	0	0	0	0	736	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2739
s__UBA11471 sp900547555	0	0	0	0	0	0	435	0	0	0	384	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	565	952	0	0	374	0	0	271	0	0	0	0	0	334	0	426	0	278	0	0	0	0	414	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	278	295	0	529	0	317	0	639	0	0	862	0	0	0	0	367	0	0	0	454	0	530	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0	267	0	0	0	0	513	0	262	0	0	0	0	0	0	404	0
s__Prevotella sp900113305	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	0	0	0	705	0	0	0	0	0	0	0	0	0	292	0	0	327	365	0	0	0	537	0	403	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	270	0	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	407	287	368	0	0	0	0	929	0	428	0	0	0	0	0	276	471	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	282	0	0	0	0	0	0	368	772	754	348	0	0
s__Ligilactobacillus salivarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4558	0	0	0	0	0	0	0
s__SFTH01 sp004554085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	325	0	0	0	323	427	0	305	0	281	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	913	394	0	272	350	452	0	0	0	305	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	278	0	0	494	0	0	0	0	0	0	0	0	0	0	0	498	0	390	0	700	0	0	0	0	0	0	0	283	1151	0	0	0	0	1065	0	0	0	0	1451
s__RC9 sp002438805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8031	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	287	0	0	0	0	0	468	0	772	0	0	0	0	0	1122	0	0	0	0	0
s__Mailhella sp900555975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	456	0	0	0	0	413	7995	0	0	0	429	0	0	0	0	0	0	0	0	453	0	0
s__GCA-900066755 sp900066755	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	269	0	273	0	322	402	1457	848	0	484	0	0	257	0	0	0	0	0	0	0	0	0	839	280	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	298	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	794	319	0	0	650	0	0	0	0	0	0	414	398	0	0	0	0	0	441	0	0	0	0	739	0	0	0	0	272	0	0	0	547	379
s__Prevotella sp900316285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	402	0	0	0	462	0	0	0	754	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	328	0	307	0	0	0	0	0	535	0	0	0	0	286	0	0	340	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	730	0	0	0	0	0	442	0	888	0	0	0	0	0	555	598	0	0	0	276	0	0	0	0	0	277	0	0	0	545	0	0	0	364	0	0	692	403	0	0	0	899	981	347	0	0
s__Eubacterium_R sp900548085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4890	0	0	0	0	0	0	0	0	0	6306	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Kocuria sp000800955	0	0	0	0	902	0	0	0	0	9348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Bacteroides neonati	0	0	582	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	2537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	457	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5179	0	0	0	0	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0
s__UMGS1663 sp900553865	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	0	0	265	0	0	0	268	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	260	0	0	0	0	366	0	0	0	0	444	0	0	0	0	0	0	6544	0	0	0	0	0	0	0	915	0	0	0	396	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0
s__Paramuribaculum intestinale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	1044	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	901	0	4588	0	0	400	0	0	0	511	0	0	0	710	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0
s__UBA4855 sp900545015	0	0	0	0	0	0	0	0	0	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	0	0	0	0	0	0	1447	0	382	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	0	0	0	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4787	0	0	0	0	0	0	0	0	0	0	0	0	0	2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0	0
s__UBA791 sp002297005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	356	0	278	0	0	0	0	0	0	708	0	0	0	0	0	0	0	0	0	0	0	0	904	263	0	0	0	0	0	0	0	0	0	0	0	0	0	333	296	0	0	0	0	287	0	0	0	0	0	0	0	0	0	665	0	0	0	0	0	0	0	324	0	0	0	0	0	305	343	0	0	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5186	0	0	0	0	868	0	0	0	0	0
s__Mailhella sp900553065	0	552	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	1404	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	379	334	0	0	0	858	0	616	0	0	0	0	0	1302	0	0	0	858	0	0	0	0	0	0	0	0	864	488	0
s__Lachnoclostridium_A edouardi	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	299	0	0	0	0	617	0	0	0	0	0	0	391	0	0	0	0	449	0	0	0	0	286	0	0	0	0	0	0	0	1103	516	0	0	0	0	267	0	0	0	372	0	0	0	0	0	0	408	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	954	0	0	0	0	0	289	0	342	0	270	334	349	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	400	0	0	285	313	698	0	0	297	339	565
s__Anaerotignum sp001304995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3890	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2622	0	0	0	0	0	0	0	401	522	0
s__Stomatobaculum naviforme	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	405	0	0	350	306	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	319	0	0	0	511	327	514	0	0	356	0	0	0	0	0	0	0	0	0	0	982	0	0	0	0	0	0	0	0	393	0	0	347	0	367	0	714	398	0	0	0	0	361	0	0	0	535	0	267	0	0	0	0	0	0	0	0	0	460	0	0	355	0	0	0	0	599	0	0	0	571	288
s__UBA3382 sp002159555	0	0	511	0	0	0	337	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	326	0	0	0	0	373	0	2827	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245	397	0	0	0	0	0	0	0	0	0	0	0	0	503	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__UBA4951 sp900540385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4318	0	0	0	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	0	0	1156	0	0	0	0	353	0	0	0	0	0	0	0	0	0	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	360	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	386	0	0
s__Klebsiella_A michiganensis_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	636	0	0	0	0	950	0	0	0	0	1256	0	0	0	0	0	354	0	0	0	0	0	0	718	0	0	0	0	0	0	0	314	0	0	0	0	0	0	669	0	0	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	0	0	0	0	0	0	711	0	0	0	0	0	0	0	0	0	0	0	0	888	0	0	0	0	0	0	0
s__Klebsiella_A oxytoca_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	623	0	0	0	0	373	0	0	0	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	1125	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	543	0	0	0	0	0	0	482	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__UBA7173 sp900545955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella pleuritidis	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	382	0	461	0	0	0	0	466	0	0	412	0	0	0	0	0	366	0	0	0	379	0	0	365	0	0	0	424	390	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	763	0	0	0	308	929	629	0	413	0	0	0	0	0	0	0	413	0	0	0	0	0	367	0	404	0	605	0	0	0	0	787	469	347	0	0	0
s__Butyricimonas sp900184685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	2706	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	755	0	0	0	380	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	376	971	0	1147	0	440	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	1159	407	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0
s__CAG-56 sp900539525	0	0	0	0	0	351	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	0	445	402	0	0	0	0	765	0	0	0	0	0	328	0	0	0	0	0	0	0	0	297	0	0	872	0	0	0	0	0	0	0	264	0	0	0	0	306	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	414	432	0	301	0	0	320	0	0	0	0	0	309	0	0	318	443	0	0	0	275	0	329	0	0	0	0	0	0	0	0	470	0	0	0	0	324	0	0	0	331	525
s__UBA7573 sp002477905	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	409	0	0	3246	0	0	0	0	0	0	0	631	0	0	0	1109	0	0	0	0	0	0	0	0	0	0	0	363	0	0	0	0	340	0	0	0	470	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	438	0	0	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	432	0	0	0	277	541	0	0	0	0	546	0
s__Citrobacter braakii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1543	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__UBA1777 sp900319465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742	0	0	0	0	0	0	0	282	0	0	0	0	0	0	947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	329	1797	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060	0	0	290	0	0	0	0	716	0	0	0	0	2579
s__Lachnoclostridium_A sp002160755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	478	0	0	0	0	353	0	0	0	0	0	0	0	0	284	0	256	0	0	269	0	315	0	0	424	0	0	0	0	0	0	0	0	0	0	1312	0	0	0	0	0	0	0	0	0	0	305	0	0	0	652	0	0	0	0	0	364	0	0	0	0	0	0	362	0	305	0	0	0	0	0	279	0	280	0	271	0	0	0	0	0	0	571	0	579	0	0	0	537	0	0	0	0	385	0	0	0	334	259	0	0	0	534	463
