SRR1927149	SRR1929408	SRR1929484	SRR1929485	SRR1929563	SRR1929574	SRR1930121	SRR1930122	SRR1930123	SRR1930128	SRR1930132	SRR1930133	SRR1930134	SRR1930136	SRR1930138	SRR1930140	SRR1930141	SRR1930142	SRR1930143	SRR1930144	SRR1930145	SRR1930149	SRR1930176	SRR1930177	SRR1930179	SRR1930187	SRR1930244
Helicobacter equorum	7	29	3	2	28	11	52	9	31	2	5	1	5	7	0	3	57	2	4	1	11	3	2	0	14	0	6
Helicobacter macacae	56	204	43	20	2	41	11	81	174	3	30	21	29	10	18	39	493	19	16	7	156	45	10	0	162	6	76
Helicobacter saguini	21	65	16	3	5	14	10	40	69	3	15	9	13	13	7	11	161	13	8	4	45	15	8	2	60	5	33
Helicobacter ailurogastricus	10	26	6	6	1	5	7	8	14	0	0	3	10	4	5	6	40	2	3	14	19	3	0	1	9	1	4
Helicobacter labetoulli	81	104	35	7	6	23	9	37	113	4	16	18	49	8	22	20	198	25	29	9	85	31	24	2	70	7	59
Helicobacter burdigaliensis	8	34	5	4	23	13	53	14	39	8	3	2	6	8	2	11	115	2	3	1	20	5	1	1	13	0	15
Helicobacter sp. CLO-3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0
Helicobacter sp. 12S02232-10	84	77	6	1	1	8	5	5	60	5	2	2	57	2	7	5	256	5	0	1	8	7	5	0	64	6	9
Helicobacter sp. 13S00482-2	4	29	8	4	2	5	2	4	19	16	0	0	3	0	2	6	68	2	2	0	34	3	1	0	9	0	2
Helicobacter sp. 13S00477-4	9	52	2	3	6	4	33	72	54	7	4	2	4	6	2	4	82	3	2	2	77	8	0	9	35	0	9
Helicobacter sp. UBA716	8	52	6	1	2	6	5	11	41	2	6	1	10	8	1	13	120	11	3	2	35	15	2	2	40	0	14
Helicobacter sp. 'CLO3_human'	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0
Wolinella succinogenes	1	15	4	3	5	2	16	6	10	0	3	2	1	4	0	6	33	3	5	1	8	2	1	5	8	1	7
Sulfurimonas gotlandica	8	34	6	8	8	6	17	5	17	8	6	3	3	2	6	3	22	6	5	5	10	2	0	0	7	0	2
Sulfurimonas sp. GWF2_37_8	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0
Sulfurimonas sp. RIFCSPLOWO2_12_36_12	58	28	13	7	9	26	30	23	41	9	0	7	46	3	2	16	71	5	1	3	23	3	0	14	19	6	5
Sulfurimonas sp. RIFOXYB12_FULL_35_9	8	7	0	0	1	1	6	4	66	3	0	0	9	1	2	3	4	1	0	1	2	2	0	1	2	0	0
Sulfurimonas sp. RIFOXYB2_FULL_37_5	3	6	2	0	3	2	4	4	2	0	0	0	2	1	1	0	6	0	0	0	6	1	0	0	1	0	3
Sulfurimonas sp. RIFOXYC2_FULL_36_7	1	2	0	0	5	2	51	0	7	0	0	2	0	17	1	0	1	0	1	2	4	0	0	0	0	0	0
Sulfurimonas sp. UBA2011	3	8	1	1	6	1	17	7	46	1	4	1	3	3	0	9	13	1	0	4	2	1	1	5	3	2	1
Sulfurimonas sp. UBA6792	70	11	1	1	25	17	65	7	29	3	0	2	48	1	0	0	27	1	0	2	24	1	0	3	1	11	3
Sulfurimonas sp. CG_4_9_14_0_2_um_filter_36_407	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurimonas sp. CG01_land_8_20_14_3_00_36_23	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurimonas sp. CG02_land_8_20_14_3_00_36_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sulfurimonas sp. UBA12504	1	42	3	2	3	0	4	1	3	0	0	0	0	0	6	0	2	1	5	0	0	1	0	1	0	0	1
Sulfurimonas sp.	5	47	27	6	27	9	22	15	19	2	0	3	23	2	4	13	69	1	1	19	41	3	0	1	7	3	2
Sulfurimonas sp. NW10	40	44	2	9	16	8	23	7	44	4	3	3	29	7	6	1	25	5	4	12	22	7	3	5	4	7	2
Sulfurimonas sp. 1-1N	3	23	2	2	2	2	3	0	2	7	0	1	1	2	0	1	44	0	0	2	0	0	2	3	1	1	0
Sulfurimonas sp. GYSZ_1	35	22	8	4	4	4	4	2	12	4	3	0	23	4	2	2	35	5	6	0	6	1	0	5	3	1	6
Sulfuricurvum kujiense	68	6	6	1	8	3	46	3	45	2	1	4	38	11	1	2	34	4	3	0	1	1	1	0	0	0	2
Sulfuricurvum sp. MLSB	2	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sulfuricurvum sp. PC08-66	10	36	6	0	1	3	8	2	16	7	1	1	4	5	1	7	12	0	4	0	26	0	0	4	20	2	13
Sulfuricurvum sp. RIFCSPLOWO2_02_43_6	0	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1
Sulfuricurvum sp. RIFCSPLOWO2_02_FULL_43_45	0	1	0	0	0	0	4	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Sulfuricurvum sp. RIFCSPLOWO2_12_43_5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
Sulfuricurvum sp. RIFOXYD2_FULL_44_160	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfuricurvum sp. 17-40-25	20	8	2	1	28	1	71	3	7	3	0	1	5	5	0	0	62	0	1	3	2	2	0	0	0	0	2
Sulfuricurvum sp. 24-42-5	2	2	1	0	0	0	3	3	4	0	1	1	1	0	0	1	5	0	0	0	2	0	0	0	0	0	2
Helicobacteraceae bacterium CG1_02_36_14	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacteraceae bacterium UBA6016	6	46	13	4	6	7	12	31	14	1	6	4	10	11	3	3	28	3	4	3	8	1	0	0	3	0	5
Campylobacter coli	128	515	128	58	66	277	95	280	728	123	104	29	108	55	65	179	1439	102	64	9	531	218	59	30	674	41	249
Campylobacter fetus	40	220	80	47	154	61	169	26	117	84	51	3	80	15	12	41	231	15	31	8	70	56	3	21	48	35	22
Campylobacter jejuni	528	1279	295	165	113	365	297	855	1459	84	224	105	367	221	186	267	3402	270	263	169	1051	354	106	82	2845	66	696
Campylobacter hyointestinalis	7	29	8	1	1	6	1	20	16	2	2	2	7	6	5	21	56	2	3	2	55	7	0	2	3	0	4
Campylobacter concisus	257	571	130	62	91	97	172	244	470	75	97	37	203	70	57	75	1253	95	64	46	387	135	92	16	377	52	139
Campylobacter curvus	23	114	22	9	3	18	15	160	74	1	17	9	23	18	13	22	330	27	22	10	97	29	11	0	80	3	32
Campylobacter lari	109	167	39	25	11	30	23	69	162	29	44	13	94	21	18	41	387	14	14	4	94	38	12	5	104	10	80
Campylobacter showae	67	177	30	20	9	43	28	49	108	17	11	12	55	16	16	36	301	33	29	18	113	26	12	2	88	11	40
Campylobacter sputorum	26	69	13	13	11	22	9	31	92	7	7	5	18	18	9	9	111	9	13	7	53	14	4	0	33	10	33
Campylobacter gracilis	13	58	18	7	7	11	18	35	72	8	10	6	16	12	8	10	240	22	9	6	45	16	5	1	52	4	30
Campylobacter ureolyticus	53	61	21	14	39	26	73	13	64	28	21	5	41	18	22	27	129	29	24	5	44	29	12	9	38	7	26
Campylobacter upsaliensis	114	491	116	46	32	137	84	335	533	6	73	20	93	79	85	100	1568	91	80	41	487	151	31	0	433	32	238
Campylobacter helveticus	115	312	68	33	6	66	14	174	374	3	43	13	101	30	52	94	892	75	52	22	258	127	29	1	313	11	140
Campylobacter lanienae	80	73	11	7	7	7	10	19	54	8	8	2	51	14	10	11	115	9	10	2	35	16	6	1	32	14	19
Campylobacter hominis	27	63	16	9	58	40	72	20	42	13	5	9	29	7	14	10	126	14	9	13	36	18	1	2	38	37	15
Campylobacter insulaenigrae	14	37	10	9	5	17	3	32	57	35	8	2	13	8	7	7	69	12	8	4	32	9	5	1	39	4	26
Campylobacter peloridis	20	85	19	9	7	19	16	44	77	13	12	4	16	10	10	9	150	17	17	4	45	20	26	5	84	3	32
Campylobacter subantarcticus	7	29	7	4	5	5	3	4	27	5	4	1	14	2	2	2	44	4	1	2	27	3	2	0	12	1	19
Campylobacter volucris	21	45	13	4	6	23	4	47	53	4	7	3	13	11	9	13	134	10	10	5	49	21	3	2	61	2	34
Campylobacter iguaniorum	11	60	16	10	7	19	16	34	60	1	7	3	9	12	10	14	186	20	13	3	43	18	4	2	49	3	32
Campylobacter geochelonis	18	64	27	4	5	15	6	30	54	15	9	3	13	8	12	14	182	12	10	6	56	21	5	3	48	3	21
Campylobacter hepaticus	14	29	13	2	4	25	22	22	61	16	6	3	17	10	4	10	83	9	11	2	43	13	16	4	40	24	21
Campylobacter pinnipediorum	18	65	20	15	10	20	21	41	65	16	17	10	18	11	7	14	124	9	4	3	51	14	3	3	48	13	19
Campylobacter blaseri	15	25	9	3	7	10	17	28	36	3	2	3	13	3	6	4	20	6	6	2	7	7	1	3	5	3	9
Campylobacter sp. RM16704	24	50	30	9	2	18	3	20	52	4	20	0	26	9	5	6	84	8	6	2	35	26	5	1	31	2	39
Campylobacter sp. MIT 97-5078	124	435	85	44	0	124	10	321	542	7	72	22	79	75	58	117	1463	102	89	36	468	172	42	2	527	26	251
Campylobacter sp. 2014D-0258	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. 2014D-0259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. 73/13	112	215	58	72	1	52	4	145	225	62	27	9	94	53	24	97	716	41	49	21	167	79	35	0	233	8	84
Campylobacter sp. NCTC 13003	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. RM12175	0	19	2	1	0	5	3	8	9	8	1	1	2	6	1	1	20	1	3	2	97	5	4	0	3	10	3
Campylobacter sp. P0021	0	6	1	0	0	6	1	1	1	0	0	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0
Campylobacter sp. P0023	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4
Campylobacter sp. P0087	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. P0088	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. P0094	1	3	0	0	1	1	2	0	1	0	1	0	2	0	1	1	1	0	1	0	1	1	0	1	0	1	0
Campylobacter sp. P0098	3	1	0	1	0	1	0	1	3	0	0	0	1	0	0	0	7	1	0	0	0	3	0	0	1	0	0
Campylobacter sp. P0103	0	1	3	0	0	3	0	0	1	0	0	0	0	0	0	0	6	0	0	0	2	2	1	0	5	32	0
Campylobacter sp. P0106	0	2	0	0	0	2	1	0	1	0	1	0	0	0	1	0	4	0	0	0	3	0	0	0	0	0	0
Campylobacter sp. P0108	2	2	3	0	0	0	0	3	0	1	1	0	1	0	1	0	7	1	0	0	2	1	0	0	0	0	0
Campylobacter sp. P0109	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. P0132	1	113	2	4	0	1	1	1	9	0	0	0	2	0	0	2	3	0	1	0	0	1	0	0	3	0	3
Campylobacter sp. P0134	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. P0138	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	58	1	0	0	0	0	1	0	1	2	0
Campylobacter sp. P0139	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Campylobacter sp. P0140	1	3	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
Campylobacter sp. P0187	2	0	1	0	0	1	1	0	2	1	0	0	2	0	0	0	2	2	0	0	3	0	0	0	3	0	0
Campylobacter sp. P0209	0	0	0	0	0	0	2	5	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Campylobacter sp. P0222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Campylobacter sp. P0227	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. P031	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Campylobacter sp. P090	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. P157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Campylobacter sp. P160	2	4	2	3	0	0	0	9	4	0	3	0	0	2	0	1	47	0	2	0	3	1	0	0	5	0	1
Campylobacter sp. P0078	1	68	1	1	0	2	0	5	2	0	1	2	2	3	1	4	139	2	0	1	5	4	0	0	7	2	2
Campylobacter sp. P0124	2	6	0	1	1	1	3	4	0	0	1	0	0	0	0	0	9	1	0	1	5	0	0	0	2	2	1
Campylobacter sp. S0112	5	8	1	2	2	9	4	3	94	2	2	0	8	0	0	2	27	1	0	0	6	1	0	0	59	2	3
Campylobacter sp. BCW_6876	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Campylobacter sp. BCW_6877	0	3	1	1	0	3	0	1	0	0	1	0	0	0	0	0	36	0	0	0	4	1	0	0	1	0	1
Campylobacter sp. BCW_6465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0
Campylobacter sp. BCW_4341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Campylobacter sp. UBA1713	21	97	23	11	4	19	5	47	92	1	9	8	13	14	14	13	237	26	9	6	59	25	3	0	72	3	18
Campylobacter sp. US12a	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. US50a	1	0	0	0	0	0	0	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. US53	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	1	0
Campylobacter sp. CH278	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Campylobacter sp. CA656	40	51	29	3	8	26	7	76	85	2	3	0	32	9	23	9	161	32	5	5	59	25	7	0	90	4	44
Sulfurospirillum barnesii	18	26	2	6	4	8	28	14	76	2	2	3	13	8	5	6	48	7	3	3	19	6	3	4	30	6	18
Sulfurospirillum arcachonense	71	30	13	3	7	4	4	8	27	9	2	1	44	3	7	6	53	2	3	0	8	2	2	2	13	7	18
Sulfurospirillum cavolei	0	5	1	1	1	5	0	1	47	0	1	3	0	1	1	0	6	0	0	1	4	2	0	0	2	0	1
Sulfurospirillum sp. JPD-1	9	70	4	4	0	1	0	4	38	0	2	3	3	1	0	0	53	2	0	1	46	0	0	0	34	0	1
Sulfurospirillum sp. MES	5	3	0	1	2	2	4	2	5	2	0	0	1	0	0	0	65	1	0	0	3	1	0	0	0	3	0
Sulfurospirillum sp. UCH001	101	43	7	4	4	4	4	13	32	2	0	0	71	3	0	8	92	2	3	0	3	1	0	1	6	5	0
Sulfurospirillum sp. ACSDCE	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum sp. ACSTCE	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum sp. UBA1314	2	9	5	1	2	6	24	5	14	2	1	2	4	4	2	4	23	3	1	1	19	9	1	0	2	1	6
Sulfurospirillum sp. UBA1457	0	14	7	2	0	3	2	2	18	3	2	0	2	1	0	3	36	1	1	1	5	3	1	0	4	0	6
Sulfurospirillum sp. UBA4058	8	7	2	2	0	3	8	41	18	2	2	9	4	2	1	2	23	2	2	2	4	5	0	1	7	4	4
Sulfurospirillum sp. UBA5727	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sulfurospirillum sp. UBA6791	50	2	0	0	6	0	3	2	67	1	1	0	8	20	1	0	8	0	0	1	1	0	2	0	2	2	0
Sulfurospirillum sp. UBA6810	16	19	6	1	4	3	7	15	22	8	4	2	8	3	2	5	38	2	3	5	5	1	1	3	6	3	4
Sulfurospirillum sp. SL2-1	3	4	0	0	2	3	2	5	23	1	1	2	2	6	0	4	78	0	2	1	2	4	3	0	3	3	0
Sulfurospirillum sp. UBA12182	4	5	2	1	22	2	38	6	8	4	2	0	4	2	1	26	49	0	0	0	1	2	2	6	2	0	7
Arcobacter butzleri	54	100	45	32	41	48	34	22	79	48	4	23	33	27	2	1	35	4	4	3	9	1	1	42	4	2	17
Arcobacter cryaerophilus	75	119	43	30	66	35	76	43	86	45	18	2	66	19	27	30	107	9	30	4	106	7	21	13	8	31	29
Arcobacter nitrofigilis	9	32	14	5	12	10	19	14	22	29	9	3	9	6	13	7	35	5	11	3	22	5	1	8	5	5	6
Arcobacter skirrowii	7	32	14	3	7	13	9	4	6	7	0	3	20	4	2	9	29	2	4	1	6	5	3	0	0	0	7
Arcobacter halophilus	15	28	10	5	24	12	20	4	38	33	6	0	11	15	0	3	23	2	5	4	9	3	4	3	1	2	7
Arcobacter cibarius	20	49	12	5	85	9	68	2	58	37	2	0	18	8	1	7	51	2	1	0	6	41	1	3	1	1	23
Arcobacter marinus	39	56	18	6	9	18	30	8	35	9	2	1	25	7	3	22	57	1	2	2	4	4	1	4	4	2	8
Arcobacter thereius	12	44	25	12	15	29	20	12	22	17	12	2	14	8	2	12	25	0	1	0	9	2	1	12	1	1	8
Arcobacter bivalviorum	24	43	16	4	7	9	12	9	19	29	1	1	19	14	7	3	28	4	2	4	18	4	0	4	20	1	1
Arcobacter trophiarum	99	67	18	7	4	7	9	3	12	2	1	1	41	5	1	9	38	0	3	1	5	0	0	5	0	9	1
Arcobacter anaerophilus	11	44	16	10	11	7	15	9	53	14	7	2	7	4	3	2	21	4	4	1	20	7	9	6	15	37	4
Arcobacter molluscorum	28	30	7	7	23	21	40	12	26	14	3	2	20	18	1	14	20	1	9	6	20	6	6	0	3	6	12
Arcobacter pacificus	4	36	12	9	17	18	6	0	21	11	2	0	4	18	2	15	44	4	7	5	23	0	0	4	1	2	20
Arcobacter suis	9	28	20	5	8	11	12	1	16	20	2	0	13	11	1	11	22	5	3	1	8	1	1	2	6	2	8
Arcobacter lanthieri	66	50	11	12	8	3	12	6	24	20	4	1	22	4	4	3	12	1	6	2	7	1	1	0	8	4	2
Arcobacter ebronensis	7	13	9	5	18	7	19	4	25	21	3	3	23	11	5	1	39	3	10	6	13	3	1	4	15	6	6
Arcobacter peruensis	51	39	16	8	12	11	16	5	24	20	1	3	44	12	3	18	39	1	6	1	1	3	0	2	6	5	5
Arcobacter sp.	10	27	13	6	7	12	11	12	23	7	2	1	14	7	2	13	23	1	3	1	2	19	2	1	6	2	26
Arcobacter sp. CAU 1517	62	27	12	7	7	6	15	3	23	9	1	3	46	11	1	3	28	2	2	1	4	3	0	3	1	11	20
Arcobacter sp. L	28	16	3	1	1	4	4	1	4	0	1	0	6	3	0	1	3	0	0	0	4	1	1	0	0	1	4
Arcobacter sp. AF1028	64	25	4	1	14	5	6	4	25	5	2	2	68	5	3	9	44	1	6	0	62	3	1	1	2	6	4
Arcobacter sp. 31_11_sub10_T18	3	13	3	3	4	2	7	3	31	5	0	0	4	3	2	1	26	2	0	1	0	1	0	13	1	2	4
Arcobacter sp. RW43-9	6	8	4	0	1	3	1	2	7	6	1	1	2	5	0	4	2	1	0	1	9	0	0	1	0	1	30
Arcobacter sp. UBA6788	4	36	19	8	27	15	35	50	46	7	1	0	8	7	2	5	63	0	0	1	23	4	1	3	3	1	3
Arcobacter sp. HD9-500m-PIT-SAG03	0	3	0	0	0	2	0	2	5	2	0	0	4	2	0	0	1	0	2	0	0	0	0	1	0	0	0
Hydrogenimonas thermophila	7	16	10	3	4	6	11	9	16	5	2	0	8	4	2	2	18	2	6	5	10	2	2	1	5	4	1
Hydrogenimonas sp.	7	20	5	2	2	1	21	5	25	1	4	5	4	4	4	2	61	6	2	3	12	4	0	0	12	5	5
Campylobacterales bacterium Epsilon_01	3	43	4	0	2	1	35	2	46	4	3	0	5	4	0	2	82	1	0	1	6	1	1	2	2	0	4
Nautilia profundicola	15	33	8	3	2	8	16	11	45	14	2	1	16	16	4	2	14	8	6	1	4	4	0	3	0	0	20
Caminibacter mediatlanticus	23	31	7	3	16	15	19	22	51	16	3	3	11	10	3	10	35	3	6	0	37	6	2	7	5	6	17
Epsilonproteobacteria bacterium UBA1345	13	16	2	1	5	12	7	4	35	18	8	4	4	3	3	19	10	0	4	4	5	1	1	6	1	1	3
Epsilonproteobacteria bacterium (ex Lamellibrachia satsuma)	20	7	2	1	2	7	3	5	25	0	2	2	3	4	2	1	14	4	5	4	1	0	0	1	1	1	3
Sulfurovum sp. UBA2215	1	2	0	0	0	2	0	0	3	0	1	1	1	1	1	0	55	0	0	0	4	0	1	0	1	1	0
Sulfurovum sp. UBA2297	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum sp. UBA5198	1	1	1	0	0	4	2	2	3	1	0	0	1	1	0	2	8	1	1	0	27	0	0	0	0	0	1
Sulfurovum sp. UBA6815	6	9	0	0	0	1	1	3	35	4	0	0	4	4	1	3	7	2	1	0	4	0	0	0	5	1	5
Sulfurovum sp. 17-42-90	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurovum sp. UBA12169	3	0	0	0	1	2	1	0	1	1	0	0	1	0	0	2	4	1	1	0	1	0	0	0	3	2	1
Nitratiruptor tergarcus	7	66	30	10	4	3	7	2	18	5	3	3	8	7	1	3	33	2	4	1	7	7	1	1	10	1	4
Fusobacterium gonidiaformans	3	2	2	3	2	3	0	0	9	0	0	0	1	1	0	0	1	0	0	0	4	0	0	0	0	0	3204
Fusobacterium mortiferum	140	109	42	26	43	20	50	63	86	35	15	4	73	20	9	20	102	6	15	3	32	5	6	8	3	5	26
Fusobacterium nucleatum	387	578	191	110	179	168	270	268	393	303	62	54	283	178	57	106	426	23	50	45	183	35	79	70	49	48	4040
Fusobacterium russii	21	26	13	7	16	11	23	11	22	10	0	0	16	10	1	4	32	2	6	1	10	0	3	5	2	5	13
Fusobacterium varium	42	128	43	31	65	59	60	49	163	54	1	2	60	44	9	25	135	15	22	4	9	7	2	5	3	7	21
Fusobacterium necrophorum	19	58	10	12	10	23	27	20	65	21	6	9	27	25	9	19	63	5	8	12	19	6	4	18	6	10	95
Fusobacterium periodonticum	23	142	27	8	23	19	25	2	34	28	6	1	42	6	7	6	46	2	8	2	24	29	5	7	5	62	69
Fusobacterium ulcerans	62	152	40	26	61	52	84	50	151	71	11	17	45	30	6	47	153	9	9	0	57	27	11	16	10	52	34
Fusobacterium naviforme	648	354	90	41	182	155	710	100	773	67	17	106	411	18	47	32	383	132	68	50	228	54	14	12	12	27	796
Fusobacterium equinum	5	22	4	3	60	25	67	6	33	1	0	2	1	1	6	0	15	2	19	0	7	14	0	1	0	1	1295
Fusobacterium hwasookii	33	69	29	23	8	15	8	19	37	18	4	1	32	5	2	2	36	3	6	1	8	2	2	6	0	2	40
Fusobacterium massiliense	15	61	20	11	13	14	9	8	14	9	1	3	45	6	5	3	11	0	4	1	9	2	2	5	0	2	19
Fusobacterium pseudoperiodonticum	40	110	23	22	32	45	46	7	78	34	4	4	34	9	4	17	39	4	9	0	77	4	3	26	4	13	61
Fusobacterium sp. CAG:439	283	48	16	7	53	36	76	31	344	275	24	25	251	106	9	106	291	10	10	9	36	3	8	27	49	24	46
Fusobacterium sp. CAG:815	3152	0	0	0	0	0	0	0	1	6	0	0	3561	0	0	0	0	0	0	0	1	0	1	0	7	0	0
Fusobacterium sp. oral taxon 203	8	5	3	2	16	3	7	3	5	6	1	0	6	0	1	3	5	0	3	0	8	2	0	2	1	0	8
Fusobacterium sp. HMSC073F01	2	49	7	4	2	4	45	4	35	44	0	0	6	2	2	0	27	7	6	2	5	1	0	1	2	0	5
Fusobacterium sp. HMSC064B12	2	6	3	0	1	0	2	0	2	0	1	0	5	0	0	6	6	0	1	1	0	1	0	0	0	0	73
Fusobacterium sp. HMSC065F01	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Fusobacterium sp. HMSC064B11	3	3	1	2	2	4	3	0	3	3	0	1	1	0	1	1	5	1	1	0	6	0	0	0	0	1	5
Cetobacterium ceti	70	50	22	4	22	11	24	7	43	16	2	5	27	20	6	6	38	2	5	3	26	3	2	12	2	4	9
Cetobacterium somerae	47	78	20	12	21	24	44	20	49	15	5	6	33	26	7	14	44	5	10	5	19	7	1	70	2	8	11
Cetobacterium sp. ZOR0034	19	39	9	4	21	25	18	6	70	20	2	2	27	14	9	12	51	9	8	3	11	8	1	4	0	2	6
Fusobacteriaceae bacterium	18	32	10	5	53	14	54	5	21	3	9	1	15	7	2	19	43	1	2	0	6	1	1	2	9	44	5
Leptotrichia buccalis	115	28	7	8	12	8	13	47	22	6	1	4	40	5	6	4	21	3	3	2	5	2	2	1	0	1	5
Leptotrichia trevisanii	100	99	50	41	49	16	52	13	36	38	5	27	44	13	1	5	73	2	4	3	9	2	8	31	3	6	48
Leptotrichia wadei	44	51	22	6	17	43	21	28	38	36	3	0	31	33	8	9	34	9	25	9	7	5	6	9	1	5	34
Leptotrichia hofstadii	52	44	6	6	5	25	30	6	44	24	1	5	24	20	4	2	28	4	8	3	18	4	2	3	2	6	8
Leptotrichia shahii	140	39	20	3	22	28	29	9	65	26	1	3	90	6	3	30	37	4	2	2	58	6	0	2	4	39	3
Leptotrichia goodfellowii	118	34	19	6	21	13	29	9	59	13	4	8	90	8	5	4	44	2	5	1	12	3	2	11	4	9	16
Leptotrichia sp. oral taxon 225	6	15	7	4	2	6	17	2	22	4	1	0	23	2	3	7	37	0	2	2	0	0	2	4	1	1	1
Leptotrichia sp. oral taxon 212	21	58	18	6	31	13	23	7	37	17	3	2	15	8	4	5	24	8	3	3	2	3	1	2	2	2	8
Leptotrichia sp. oral taxon 215	18	110	43	21	17	12	32	19	42	48	13	4	26	16	8	7	34	1	12	1	59	3	34	6	2	3	26
Leptotrichia sp. oral taxon 498	88	42	16	9	15	17	17	24	103	19	3	3	61	5	2	8	35	5	3	3	10	5	3	6	3	14	28
Leptotrichia sp. oral taxon 879	21	51	7	6	8	9	14	3	42	6	35	3	9	7	2	6	31	1	4	1	47	1	0	6	16	3	6
Sebaldella termitidis	19	63	21	22	19	16	36	27	96	30	3	8	20	10	10	7	37	10	11	2	12	6	6	5	1	20	19
Streptobacillus moniliformis	118	108	43	22	34	16	78	24	58	30	5	14	72	31	4	11	29	24	6	13	37	5	13	9	2	4	32
